time,cloud_cover (%),temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),dew_point_2m (°C),apparent_temperature (°C),pressure_msl (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),weather_code (wmo code),vapour_pressure_deficit (kPa),is_day (),wet_bulb_temperature_2m (°C)
2020-01-11T12:00,100,19.7,63,0,12.4,18.7,1014.3,12.3,93,18.4,3,0.85,0,15.1
2020-01-11T13:00,100,19,65,0,12.3,19.1,1015.4,4.6,141,21.2,3,0.77,0,14.8
2020-01-11T14:00,100,19.2,61,0.1,11.6,19,1016.2,5.2,106,13.3,51,0.87,0,14.5
2020-01-11T15:00,100,18.4,70,0.4,12.9,18.5,1017.1,5.8,94,11.9,51,0.63,0,14.8
2020-01-11T16:00,100,17.5,83,0.5,14.6,18.4,1017.7,4.6,72,11.2,53,0.33,0,15.5
2020-01-11T17:00,100,16.9,85,0.5,14.3,17.7,1018.2,4.7,94,9,53,0.3,0,15.1
2020-01-11T18:00,100,16.4,82,0.4,13.4,16.7,1018.4,5.5,113,11.2,51,0.33,0,14.4
2020-01-11T19:00,100,16.1,76,0.2,11.8,15.8,1018.1,6,115,12.2,51,0.45,0,13.3
2020-01-11T20:00,100,15.5,82,0.4,12.4,15.8,1017.9,3.7,119,15.5,51,0.32,0,13.4
2020-01-11T21:00,100,15.2,83,1,12.4,15.5,1018.2,3.2,117,13.7,55,0.29,0,13.3
2020-01-11T22:00,100,15.1,84,1.6,12.5,15.5,1018.6,2.5,98,11.5,61,0.27,0,13.3
2020-01-11T23:00,100,14.9,86,0.2,12.7,15.3,1019.2,3.3,96,7.2,51,0.23,0,13.4
2020-01-12T00:00,100,15.3,88,0.2,13.3,15.3,1019.1,7,111,10.4,51,0.21,1,13.9
2020-01-12T01:00,96,15.5,84,0.1,12.9,15.6,1020,5.8,112,14.4,51,0.28,1,13.7
2020-01-12T02:00,100,16.1,78,0,12.2,16.5,1020.9,2.4,117,14,3,0.41,1,13.6
2020-01-12T03:00,100,16.7,77,0,12.5,17.4,1021.1,0.4,360,10.8,3,0.45,1,13.9
2020-01-12T04:00,100,17.3,73,0,12.5,17.8,1020.6,1.6,243,10.4,3,0.52,1,14.2
2020-01-12T05:00,100,17.6,72,0,12.4,17.9,1019.5,2.8,220,12.2,3,0.57,1,14.2
2020-01-12T06:00,100,18.4,68,0,12.3,18.3,1017.5,5.8,176,16.9,3,0.69,1,14.5
2020-01-12T07:00,63,18.9,66,0,12.5,18.5,1015.7,8.1,159,20.9,2,0.73,1,14.8
2020-01-12T08:00,62,19.1,64,0,12.1,18.9,1014.9,6.3,149,22,2,0.81,1,14.7
2020-01-12T09:00,53,19,62,0,11.5,19,1015,3.2,153,17.6,2,0.84,1,14.3
2020-01-12T10:00,48,18.7,62,0,11.3,18.6,1015.4,3.6,174,11.2,1,0.81,1,14.1
2020-01-12T11:00,47,17.8,68,0,11.9,17.8,1016,4.7,184,7.9,1,0.65,0,14.1
2020-01-12T12:00,44,17.6,68,0,11.5,16.8,1015.7,8.4,133,8.6,1,0.65,0,13.8
2020-01-12T13:00,34,17.1,70,0,11.7,16.6,1016.2,7.4,137,15.1,1,0.58,0,13.6
2020-01-12T14:00,31,16.6,75,0,12.1,16.4,1016.5,6,123,13.3,1,0.47,0,13.7
2020-01-12T15:00,25,16,79,0,12.4,15.8,1016.8,6.5,124,11.9,1,0.38,0,13.6
2020-01-12T16:00,23,15.6,82,0,12.5,15.5,1016.8,6.2,126,11.9,1,0.32,0,13.5
2020-01-12T17:00,35,15.2,84,0,12.6,15.2,1016.4,6.2,111,11.2,1,0.27,0,13.5
2020-01-12T18:00,100,15.3,83,0,12.5,15.2,1016.3,6.1,87,11.5,3,0.29,0,13.4
2020-01-12T19:00,100,16,76,0,11.8,15.5,1015.9,7.2,84,14,3,0.44,0,13.3
2020-01-12T20:00,100,16.2,74,0,11.6,15.6,1015.7,7.6,90,14.4,3,0.47,0,13.2
2020-01-12T21:00,100,16.3,74,0,11.7,15.6,1015.6,8,95,14.8,3,0.48,0,13.3
2020-01-12T22:00,100,16.3,76,0,12,15.9,1016,7.1,105,14.4,3,0.45,0,13.5
2020-01-12T23:00,92,16.2,78,0,12.3,15.9,1016.4,6.8,108,13,3,0.41,0,13.6
2020-01-13T00:00,100,16.5,79,0,12.7,16.2,1016.4,8.1,111,13.3,3,0.4,1,14
2020-01-13T01:00,100,16.8,78,0,12.8,16.5,1016.8,8.4,121,17.3,3,0.43,1,14.2
2020-01-13T02:00,100,17.1,77,0.1,13,16.8,1017.7,8.7,128,18.4,51,0.45,1,14.4
2020-01-13T03:00,100,17.6,76,0.1,13.3,17.6,1017.9,7.8,124,19.4,51,0.49,1,14.8
2020-01-13T04:00,100,18,75,0,13.6,18.1,1017,7.5,125,18,3,0.51,1,15.1
2020-01-13T05:00,100,18.8,74,0,14,18.9,1016.1,8.4,130,20.5,3,0.57,1,15.6
2020-01-13T06:00,100,20.1,70,0,14.5,20.1,1014.5,10.1,145,22,3,0.7,1,16.4
2020-01-13T07:00,100,20.8,69,0,14.9,20.7,1013.3,12.4,144,25.6,3,0.77,1,16.9
2020-01-13T08:00,100,21,70,0,15.3,20.9,1012.7,13,134,25.9,3,0.76,1,17.2
2020-01-13T09:00,100,21.2,70,0,15.5,21,1012.5,13.8,129,26.6,3,0.75,1,17.4
2020-01-13T10:00,100,20.9,72,0,15.7,21,1012.8,12.8,112,25.9,3,0.69,1,17.4
2020-01-13T11:00,93,20.4,74,0,15.7,20.7,1013.1,11.4,101,22.7,3,0.61,0,17.2
2020-01-13T12:00,96,18.8,78,0,15,19.3,1014,8.3,85,20.5,3,0.47,0,16.2
2020-01-13T13:00,100,18.6,81,0,15.2,19.1,1014.4,9.1,99,15.8,3,0.42,0,16.3
2020-01-13T14:00,100,18.6,82,0,15.4,19.1,1014.6,8.7,95,16.6,3,0.39,0,16.4
2020-01-13T15:00,100,18.6,82,0,15.5,19.5,1015.5,6.5,96,15.5,3,0.38,0,16.5
2020-01-13T16:00,100,18.5,85,0.1,15.8,19.6,1015.5,5.9,104,11.5,51,0.33,0,16.6
2020-01-13T17:00,100,18.4,87,0.1,16.2,19.8,1015.3,5.4,110,10.1,51,0.28,0,16.8
2020-01-13T18:00,100,18.5,88,0.1,16.5,20.2,1015.2,3.9,124,9,51,0.25,0,17.1
2020-01-13T19:00,100,18.4,90,0.2,16.8,20.5,1014.7,2.4,117,6.5,51,0.2,0,17.3
2020-01-13T20:00,100,18.5,91,0.4,17.1,20.8,1014.3,1.4,180,4.3,51,0.19,0,17.5
2020-01-13T21:00,100,18.5,93,0.3,17.3,21,1014.6,1.3,304,2.5,51,0.16,0,17.7
2020-01-13T22:00,100,18.3,95,0.1,17.4,20.4,1014.7,3.8,311,7.2,51,0.11,0,17.7
2020-01-13T23:00,100,18.2,96,0.1,17.6,20.4,1014.9,3.9,292,7.6,51,0.08,0,17.7
2020-01-14T00:00,100,17.7,95,0.1,16.9,19.2,1015.5,6.6,319,9,51,0.09,1,17.1
2020-01-14T01:00,100,17.9,93,0,16.8,19.4,1016.3,6.3,329,14,3,0.14,1,17.1
2020-01-14T02:00,98,19,88,0,16.9,20.8,1017,4,333,14.4,3,0.27,1,17.5
2020-01-14T03:00,98,20,83,0,17,22.1,1017.3,2.8,310,12.2,3,0.4,1,17.9
2020-01-14T04:00,100,21.3,77,0,17.2,23.6,1016.3,1.9,292,12.2,3,0.58,1,18.5
2020-01-14T05:00,100,22.3,73,0,17.3,24.3,1015.1,3.9,214,13.3,3,0.72,1,18.9
2020-01-14T06:00,100,22.5,73,0,17.4,24.9,1013.8,1.8,191,13.7,3,0.75,1,19
2020-01-14T07:00,100,23.2,71,0,17.7,25.3,1012.5,4.7,122,14,3,0.81,1,19.4
2020-01-14T08:00,15,23.8,70,0,18,25.7,1011.7,7.2,72,16.6,0,0.89,1,19.9
2020-01-14T09:00,72,24.5,70,0,18.8,25.8,1011.2,13.8,105,25.2,2,0.91,1,20.6
2020-01-14T10:00,33,23.6,76,0,19.1,24.9,1011.4,14.4,103,29.2,1,0.71,1,20.4
2020-01-14T11:00,56,22.6,81,0,19.1,23.5,1011.7,17.6,125,30.2,2,0.53,0,20.1
2020-01-14T12:00,20,22.2,81,0,18.8,23,1012.6,17.7,128,32,1,0.51,0,19.8
2020-01-14T13:00,31,21.8,81,0,18.5,22.4,1013.2,17.3,132,31.7,1,0.49,0,19.5
2020-01-14T14:00,24,21.5,82,0,18.3,22,1013.4,17.4,130,31,1,0.45,0,19.2
2020-01-14T15:00,10,20.9,85,0,18.3,21.6,1013.9,16.2,122,30.2,0,0.37,0,19.1
2020-01-14T16:00,10,20.1,89,0,18.3,20.9,1013.8,15.8,120,28.4,0,0.26,0,18.8
2020-01-14T17:00,16,19.7,92,0,18.3,20.5,1013.6,15.1,118,27.4,0,0.19,0,18.7
2020-01-14T18:00,16,19.4,93,0,18.2,20.2,1013.4,15.1,115,26.6,0,0.16,0,18.5
2020-01-14T19:00,16,19.3,93,0,18.1,20,1012.9,15.5,115,27,0,0.16,0,18.4
2020-01-14T20:00,17,19.2,93,0,18.1,19.9,1012.6,15.3,114,27.4,0,0.15,0,18.4
2020-01-14T21:00,16,19.1,94,0,18.1,19.8,1012.4,15.8,114,27.7,0,0.13,0,18.4
2020-01-14T22:00,17,19,95,0,18.1,19.6,1012.5,16.4,116,28.8,0,0.12,0,18.4
2020-01-14T23:00,16,19.1,94,0,18.1,19.7,1013,15.9,115,28.8,0,0.13,0,18.4
2020-01-15T00:00,15,19.1,96,0,18.5,20.2,1014.1,14.1,109,28.1,0,0.08,1,18.6
2020-01-15T01:00,22,20.9,88,0,18.8,22.1,1014.8,13.9,111,25.9,1,0.3,1,19.4
2020-01-15T02:00,18,22.7,78,0,18.8,23.8,1015.1,15,132,28.8,0,0.6,1,19.9
2020-01-15T03:00,98,24.5,67,0,18,24.7,1014.9,19.2,157,38.2,3,1.01,1,20.1
2020-01-15T04:00,100,25.5,61,0,17.5,25.5,1013.8,18.6,162,37.4,3,1.26,1,20.2
2020-01-15T05:00,100,25.7,62,0,17.8,25.9,1012.6,18.4,140,35.3,3,1.27,1,20.4
2020-01-15T06:00,1,26.5,59,0,18,26.5,1010.9,20.1,136,37.8,0,1.41,1,20.8
2020-01-15T07:00,3,27.5,56,0,18.1,27.8,1009.8,22.1,136,43.2,0,1.6,1,21.2
2020-01-15T08:00,6,27.2,58,0,18.2,26.8,1009.5,23.4,135,43.6,0,1.52,1,21.1
2020-01-15T09:00,6,25.7,67,0,19.2,25.7,1009.5,23.7,133,45.4,0,1.09,1,21.2
2020-01-15T10:00,8,24.3,73,0,19.2,24.9,1009.7,20.2,131,43.6,0,0.81,1,20.8
2020-01-15T11:00,7,23.2,76,0,18.8,23.8,1010.1,18.9,125,36,0,0.68,0,20.1
2020-01-15T12:00,2,22.4,79,0,18.6,23,1010.8,17.7,123,33.5,0,0.56,0,19.7
2020-01-15T13:00,3,21.8,81,0,18.5,22.2,1011.6,19,123,33.5,0,0.49,0,19.5
2020-01-15T14:00,3,21.2,84,0,18.5,21.9,1012,17.1,120,33.5,0,0.4,0,19.3
2020-01-15T15:00,22,20.8,86,0,18.4,21.4,1012.7,16.9,117,30.2,1,0.33,0,19.1
2020-01-15T16:00,85,20.5,88,0,18.4,21.2,1012.7,16.1,114,29.9,3,0.29,0,19
2020-01-15T17:00,57,20.8,86,0,18.4,21.5,1012.8,16.4,109,29.9,2,0.34,0,19.1
2020-01-15T18:00,52,20.4,89,0,18.4,21.3,1012.9,15,107,29.2,2,0.27,0,19
2020-01-15T19:00,100,20.2,89,0,18.4,21.3,1012.8,14,102,27,3,0.25,0,18.9
2020-01-15T20:00,100,20.5,88,0,18.4,21.6,1012.7,14.1,105,25.9,3,0.3,0,19
2020-01-15T21:00,100,20.5,88,0.1,18.5,21.7,1013,13.5,106,25.6,51,0.28,0,19
2020-01-15T22:00,100,20.4,90,0.1,18.6,21.6,1013.4,13.3,109,24.1,51,0.25,0,19.1
2020-01-15T23:00,91,20.2,92,0.1,18.8,21.8,1014.1,12.2,109,23.8,51,0.2,0,19.2
2020-01-16T00:00,100,20.2,94,0.2,19.2,22.3,1015,9.9,109,21.2,51,0.14,1,19.5
2020-01-16T01:00,79,21,90,0.1,19.3,22.9,1015.7,11.3,121,22,51,0.25,1,19.8
2020-01-16T02:00,94,22.3,85,0.1,19.6,24.6,1016.4,9.4,133,21.6,51,0.41,1,20.3
2020-01-16T03:00,100,23,80,0.3,19.5,25.5,1016.8,7.9,137,19.8,51,0.55,1,20.5
2020-01-16T04:00,53,23.6,78,0.4,19.6,26,1016.2,8.2,128,19.8,51,0.63,1,20.7
2020-01-16T05:00,43,24.6,73,0.3,19.4,27.1,1015.2,7.8,124,20.5,51,0.84,1,21
2020-01-16T06:00,32,25.4,70,0.3,19.5,27.8,1014.1,8.8,109,21.6,51,0.99,1,21.3
2020-01-16T07:00,43,25.6,69,0.4,19.4,27.6,1013.1,11.1,119,24.1,51,1.03,1,21.3
2020-01-16T08:00,32,25.2,70,0.2,19.4,26.5,1012.9,15.8,107,30.6,51,0.95,1,21.2
2020-01-16T09:00,79,24.4,73,0.1,19.3,24.7,1013.3,21.8,98,39.2,51,0.82,1,20.8
2020-01-16T10:00,41,20.1,77,0.1,16,19.7,1014,17,85,42.5,51,0.54,1,17.3
2020-01-16T11:00,100,20.2,75,0,15.7,20,1014.8,14.8,89,30.6,3,0.58,0,17.2
2020-01-16T12:00,100,20.6,69,0,14.8,19.7,1014.9,17.7,96,26.6,3,0.74,0,16.8
2020-01-16T13:00,100,20.7,64,0,13.8,19.9,1016.1,14.4,94,31,3,0.87,0,16.2
2020-01-16T14:00,100,19.5,72,0.4,14.3,19.3,1017,11.2,96,26.3,51,0.64,0,16.1
2020-01-16T15:00,100,18.3,84,0.9,15.6,19.1,1017.6,7.3,110,21.2,53,0.33,0,16.4
2020-01-16T16:00,100,17.8,85,0.6,15.2,18.5,1018.4,6.9,141,13,53,0.3,0,16
2020-01-16T17:00,100,17.3,87,0.4,15.1,18,1018.8,7.4,137,15.1,51,0.26,0,15.8
2020-01-16T18:00,100,17.1,89,0.5,15.2,17.8,1018.9,7.2,117,14.4,53,0.22,0,15.8
2020-01-16T19:00,100,16.7,89,0.5,14.9,17.4,1018.6,6.5,124,13.7,53,0.21,0,15.5
2020-01-16T20:00,100,16.4,88,0.4,14.4,17,1018.5,5.4,143,12.6,51,0.22,0,15
2020-01-16T21:00,100,16.1,89,0.3,14.2,16.6,1018.6,6.1,152,11.9,51,0.21,0,14.7
2020-01-16T22:00,100,15.8,90,0.2,14.1,16.1,1019,7.5,145,14,51,0.19,0,14.6
2020-01-16T23:00,100,15.5,90,0.2,13.9,15.6,1019.7,8.2,139,15.5,51,0.17,0,14.4
2020-01-17T00:00,100,16.7,85,0.1,14.2,17,1019.4,7.2,127,16.9,51,0.28,1,14.9
2020-01-17T01:00,100,16.7,83,0.1,13.7,16.7,1020.7,8.2,139,16.6,51,0.33,1,14.7
2020-01-17T02:00,100,16.6,82,0.2,13.6,16.3,1021.6,10,142,20.5,51,0.34,1,14.6
2020-01-17T03:00,100,16.8,79,0.2,13.2,16.4,1021.9,9.9,136,21.6,51,0.4,1,14.4
2020-01-17T04:00,100,16.9,77,0.1,12.9,16.5,1021.5,8.9,140,21.2,51,0.44,1,14.2
2020-01-17T05:00,100,17.4,75,0,12.8,17.1,1020.5,8.3,146,20.5,3,0.5,1,14.4
2020-01-17T06:00,100,17.9,73,0,12.9,17.5,1019.1,8.8,145,20.9,3,0.56,1,14.6
2020-01-17T07:00,100,18.3,70,0,12.8,17.8,1017.9,9.7,138,22,3,0.62,1,14.7
2020-01-17T08:00,84,18.6,68,0,12.6,17.8,1017.4,11.2,123,23.8,3,0.68,1,14.8
2020-01-17T09:00,91,18.1,70,0,12.5,17.1,1017.5,12.2,118,24.1,3,0.63,1,14.5
2020-01-17T10:00,100,17.5,71,0,12.3,16.4,1017.8,12.6,117,24.5,3,0.58,1,14.1
2020-01-17T11:00,100,16.9,73,0,12.1,16,1018.3,11.3,117,23.8,3,0.51,0,13.8
2020-01-17T12:00,100,16.4,76,0.1,12.2,15.6,1018.4,10.2,122,21.2,51,0.45,0,13.6
2020-01-17T13:00,100,16.4,76,0,12.1,15.6,1019.3,10.1,125,19.4,3,0.45,0,13.6
2020-01-17T14:00,100,16.1,78,0.1,12.2,15.5,1019.6,9.4,130,19.1,51,0.41,0,13.6
2020-01-17T15:00,100,15.9,80,0.1,12.4,15.3,1019.6,8.9,133,18,51,0.37,0,13.5
2020-01-17T16:00,100,15.7,81,0,12.4,15.3,1019.6,7.9,133,16.9,3,0.34,0,13.5
2020-01-17T17:00,100,15.7,81,0,12.5,15.3,1019.1,7.7,131,15.1,3,0.33,0,13.5
2020-01-17T18:00,100,15.5,82,0.1,12.5,15.2,1018.8,7.5,125,14.4,51,0.31,0,13.5
2020-01-17T19:00,100,15.5,83,0.1,12.6,15.3,1018,7.2,127,14.4,51,0.31,0,13.5
2020-01-17T20:00,100,15.4,84,0.1,12.7,15.2,1017.6,7.7,131,14.4,51,0.28,0,13.6
2020-01-17T21:00,100,15.3,85,0.1,12.9,15.1,1017.8,7.6,135,14.4,51,0.26,0,13.6
2020-01-17T22:00,100,15.3,87,0.1,13.1,15.3,1017.9,6.6,135,14.4,51,0.23,0,13.8
2020-01-17T23:00,100,15.3,87,0.2,13.2,15.5,1018.3,6.1,135,12.6,51,0.23,0,13.8
2020-01-18T00:00,100,15.3,87,0.1,13.2,15.5,1018.6,5.6,140,11.5,51,0.22,1,13.8
2020-01-18T01:00,100,15.7,86,0.1,13.3,16.1,1019.3,4.5,151,11.2,51,0.25,1,14.1
2020-01-18T02:00,100,16.1,85,0.1,13.5,16.7,1019.9,3.7,151,11.2,51,0.28,1,14.3
2020-01-18T03:00,100,16.8,82,0,13.7,17.6,1019.8,2.8,130,11.9,3,0.35,1,14.7
2020-01-18T04:00,100,17.3,80,0,13.7,18.2,1019.1,2.1,121,11.5,3,0.4,1,14.9
2020-01-18T05:00,100,18.1,77,0,14,18.9,1018.1,3.5,114,13.3,3,0.48,1,15.4
2020-01-18T06:00,100,18.6,76,0,14.2,19.3,1016.6,4.8,117,15.1,3,0.52,1,15.7
2020-01-18T07:00,100,19.3,73,0,14.4,19.7,1015.7,6.8,115,17.6,3,0.6,1,16
2020-01-18T08:00,94,19.3,74,0,14.6,19.5,1015,9,106,19.8,3,0.58,1,16.2
2020-01-18T09:00,99,19.4,74,0,14.7,19.5,1014.8,10.2,113,21.6,3,0.59,1,16.3
2020-01-18T10:00,99,18.8,77,0,14.6,18.8,1015.2,10.8,111,21.6,3,0.51,1,16
2020-01-18T11:00,100,18.2,81,0,14.8,18.3,1015.6,10.1,117,20.5,3,0.41,0,15.9
2020-01-18T12:00,100,17.1,83,0.1,14.1,17.1,1016.2,9.7,121,18.4,51,0.34,0,15.1
2020-01-18T13:00,100,17.1,84,0,14.3,17.2,1017.1,9.1,124,17.3,3,0.32,0,15.2
2020-01-18T14:00,100,17,85,0.1,14.5,17.3,1017.7,8.1,122,16.2,51,0.29,0,15.3
2020-01-18T15:00,100,17,87,0.1,14.8,17.6,1018.2,7,125,14.4,51,0.26,0,15.5
2020-01-18T16:00,100,16.9,88,0.1,14.9,17.8,1018.5,5.6,135,12.2,51,0.23,0,15.5
2020-01-18T17:00,100,16.9,89,0.2,15.1,18.1,1018.4,3.6,127,9.7,51,0.2,0,15.6
2020-01-18T18:00,100,16.9,92,0.2,15.6,18.6,1018.4,1.3,146,6.8,51,0.16,0,16
2020-01-18T19:00,100,17,91,0.3,15.5,18.7,1018.2,1.5,194,2.9,51,0.18,0,15.9
2020-01-18T20:00,100,17,92,0.4,15.7,18.8,1018,1.1,180,3.2,51,0.15,0,16.1
2020-01-18T21:00,100,16.8,93,0.5,15.6,18.2,1018.2,4.1,142,7.6,53,0.14,0,16
2020-01-18T22:00,100,16.4,93,0.5,15.2,17.3,1019,6.4,137,12.2,53,0.14,0,15.6
2020-01-18T23:00,100,15.9,91,0.4,14.5,16.2,1019.8,7.7,139,14.4,51,0.16,0,14.9
2020-01-19T00:00,100,16,91,0.4,14.4,16.4,1020.4,7.4,137,14.8,51,0.17,1,14.9
2020-01-19T01:00,100,15.8,86,0.2,13.5,15.9,1021.6,7.2,143,14.4,51,0.25,1,14.2
2020-01-19T02:00,100,15.9,84,0.1,13.2,16,1022.8,6.8,155,15.8,51,0.29,1,14.1
2020-01-19T03:00,100,16.1,82,0.1,13.1,16.2,1023.1,6.1,152,15.8,51,0.33,1,14.1
2020-01-19T04:00,100,16.2,82,0.2,13.1,16.5,1022.6,4.8,167,15.5,51,0.33,1,14.1
2020-01-19T05:00,100,16.3,82,0.1,13.2,16.8,1021.8,3.4,198,13.7,51,0.33,1,14.2
2020-01-19T06:00,100,16.9,79,0.1,13.3,17.3,1020.6,4.7,212,14,51,0.4,1,14.5
2020-01-19T07:00,100,17.1,79,0.2,13.4,17.5,1019.6,5,201,14.4,51,0.42,1,14.6
2020-01-19T08:00,100,17.1,79,0.2,13.5,17.5,1019.3,5.4,180,13.7,51,0.41,1,14.7
2020-01-19T09:00,100,17,80,0.1,13.5,17.2,1019.3,6.2,144,13.7,51,0.39,1,14.6
2020-01-19T10:00,99,16.7,80,0.1,13.3,16.5,1019.6,8.8,125,16.2,51,0.37,1,14.4
2020-01-19T11:00,98,16.2,80,0,12.8,15.7,1020,9.5,127,16.9,3,0.37,0,13.9
2020-01-19T12:00,98,15.6,79,0,12,14.9,1020.4,9,143,17.3,3,0.37,0,13.2
2020-01-19T13:00,99,15.3,78,0,11.5,14.7,1020.5,7.5,145,16.2,3,0.38,0,12.8
2020-01-19T14:00,100,15.3,77,0,11.3,14.7,1020.8,6.6,158,13.7,3,0.4,0,12.7
2020-01-19T15:00,100,15.1,77,0,11.2,14.7,1021.4,5.2,164,11.9,3,0.39,0,12.6
2020-01-19T16:00,100,14.8,79,0.1,11.3,14.7,1021,3.4,162,10.1,51,0.35,0,12.5
2020-01-19T17:00,100,14.7,81,0.1,11.5,14.8,1020.7,2.3,162,6.8,51,0.32,0,12.6
2020-01-19T18:00,100,14.6,82,0.1,11.7,14.8,1020.2,2.6,164,6.1,51,0.29,0,12.7
2020-01-19T19:00,100,14.5,84,0.1,11.8,14.7,1019.5,2.9,173,6.5,51,0.27,0,12.7
2020-01-19T20:00,100,14.5,85,0.1,12,14.8,1018.9,2.2,171,6.1,51,0.25,0,12.8
2020-01-19T21:00,100,14.5,86,0.1,12.2,15.1,1018.9,0.4,180,5,51,0.23,0,12.9
2020-01-19T22:00,100,14.5,89,0.1,12.7,15.2,1018.9,1.1,72,3.2,51,0.18,0,13.2
2020-01-19T23:00,100,14.6,90,0.1,12.9,15.4,1019.4,0.8,27,3.2,51,0.17,0,13.4
2020-01-20T00:00,100,14.6,90,0.1,13,15.3,1020.7,1.3,326,2.9,51,0.16,1,13.5
2020-01-20T01:00,100,14.9,89,0.1,13.1,15.8,1021.6,1.1,18,5,51,0.19,1,13.6
2020-01-20T02:00,100,15.3,86,0.2,12.9,16.1,1022.7,0.8,117,5,51,0.25,1,13.7
2020-01-20T03:00,100,15.3,88,0.7,13.4,16,1022.7,2.6,124,7.9,53,0.2,1,14
2020-01-20T04:00,100,15.9,83,0.2,13,16.6,1022,1.8,101,10.1,51,0.31,1,13.9
2020-01-20T05:00,100,16.4,82,0.1,13.3,17.2,1020.9,1.4,90,10.8,51,0.33,1,14.3
2020-01-20T06:00,100,16.6,82,0.1,13.5,17.4,1019.6,2.2,81,11.2,51,0.35,1,14.5
2020-01-20T07:00,99,17.2,80,0,13.7,18.1,1018.7,2.2,81,11.5,3,0.39,1,14.8
2020-01-20T08:00,100,17.4,79,0,13.7,17.8,1018,5.1,94,13.7,3,0.42,1,14.9
2020-01-20T09:00,98,17.6,79,0,13.8,17.6,1017.8,8.4,110,17.3,3,0.43,1,15.1
2020-01-20T10:00,95,17.5,80,0,13.9,17.3,1017.9,9.8,118,18.7,3,0.41,1,15.1
2020-01-20T11:00,49,17.2,81,0,14,17.4,1018.3,7.9,120,18.4,1,0.37,0,15
2020-01-20T12:00,91,16.1,86,0,13.8,16.5,1019.2,6.2,126,14,3,0.26,0,14.5
2020-01-20T13:00,100,16.2,87,0,13.9,16.8,1019.9,4.7,122,11.2,3,0.25,0,14.6
2020-01-20T14:00,100,16.3,87,0,14.1,17.3,1020.4,3,104,8.6,3,0.24,0,14.8
2020-01-20T15:00,100,16.3,91,0,14.8,17.4,1020.7,3.1,54,5.4,3,0.17,0,15.2
2020-01-20T16:00,100,16.1,93,0,15,17.5,1020.5,1.9,338,4.3,3,0.13,0,15.3
2020-01-20T17:00,100,16.2,93,0,15,17.7,1020.2,1.5,315,3.2,3,0.14,0,15.4
2020-01-20T18:00,100,16.2,94,0,15.2,17.7,1019.4,1.6,297,3.2,3,0.12,0,15.5
2020-01-20T19:00,100,16.2,94,0,15.3,17.6,1019,2.3,288,4,3,0.1,0,15.5
2020-01-20T20:00,100,16.2,93,0,15.1,17.6,1018.4,2.6,304,5,3,0.13,0,15.4
2020-01-20T21:00,95,16.2,93,0,15.1,17.5,1018,2.5,315,4.7,3,0.13,0,15.4
2020-01-20T22:00,53,15.7,96,0,15.1,17,1018,2.8,310,5,2,0.07,0,15.2
2020-01-20T23:00,24,15,97,0,14.5,15.8,1018.7,4.8,312,7.6,1,0.05,0,14.6
2020-01-21T00:00,61,15.1,96,0,14.4,15.6,1020.1,6.6,315,8.6,2,0.08,1,14.6
2020-01-21T01:00,54,16.3,89,0,14.5,17.1,1020.7,4.7,302,12.6,2,0.2,1,15
2020-01-21T02:00,70,17.9,81,0,14.6,19.2,1021.4,1.4,270,12.2,2,0.38,1,15.7
2020-01-21T03:00,96,19.5,76,0,15.2,21,1021.4,1.8,180,11.9,3,0.54,1,16.6
2020-01-21T04:00,100,20.9,73,0,15.8,22.5,1020.6,2.5,188,13.3,3,0.68,1,17.4
2020-01-21T05:00,100,21.7,70,0,16.1,23.2,1019.4,4.2,200,13.7,3,0.77,1,17.9
2020-01-21T06:00,100,22.4,69,0,16.3,23.9,1017.5,4.7,171,14,3,0.85,1,18.3
2020-01-21T07:00,100,23,68,0,16.8,24.1,1016.5,9.4,113,19.1,3,0.9,1,18.8
2020-01-21T08:00,84,23.6,68,0,17.3,25,1015.5,8.7,107,20.9,3,0.94,1,19.4
2020-01-21T09:00,4,24.2,68,0,18,24.9,1015,15.3,120,27,0,0.96,1,20
2020-01-21T10:00,8,23.2,74,0,18.2,23.6,1015,17.6,125,31.7,0,0.75,1,19.8
2020-01-21T11:00,10,21.6,81,0,18.3,22.4,1015.7,15.6,124,31,0,0.48,0,19.3
2020-01-21T12:00,10,20.8,84,0,17.9,21.3,1016.3,16,121,28.1,0,0.4,0,18.8
2020-01-21T13:00,22,20.4,84,0,17.6,21,1017.3,15.2,121,28.4,1,0.39,0,18.4
2020-01-21T14:00,29,19.8,86,0,17.4,20.5,1017.7,13.5,119,26.3,1,0.32,0,18.1
2020-01-21T15:00,74,19.5,89,0,17.6,20.3,1018.1,13.4,121,23.8,2,0.25,0,18.1
2020-01-21T16:00,94,19.7,89,0,17.8,20.7,1017.9,13.1,122,23.8,3,0.26,0,18.4
2020-01-21T17:00,90,19.8,90,0,18,20.9,1017.5,12.7,115,23,3,0.24,0,18.5
2020-01-21T18:00,91,19.6,92,0,18.2,20.8,1016.8,12.4,112,22.3,3,0.19,0,18.6
2020-01-21T19:00,81,19.3,93,0,18.2,20.6,1016.3,12.1,113,22,3,0.16,0,18.5
2020-01-21T20:00,68,18.8,96,0,18.1,20.3,1015.6,10.4,110,20.9,2,0.09,0,18.3
